target_id,date_id,region_id,department_id,kpi_name,target_value,target_unit,target_period
2182,20241101,3,,Asset Availability,99.9,Percent,Monthly
2183,20241101,3,,Customer Satisfaction,4.25,Score,Monthly
2184,20241101,3,,CO2 Emissions,9305.82,kg,Monthly
2185,20241101,3,,Energy Consumption,30795.25,kWh,Monthly
2186,20241101,4,,SLA Compliance,87.81,Percent,Monthly
2187,20241101,4,,Asset Availability,99.9,Percent,Monthly
2188,20241101,4,,Customer Satisfaction,4.05,Score,Monthly
2189,20241101,4,,CO2 Emissions,8870.5,kg,Monthly
2190,20241101,4,,Energy Consumption,27678.43,kWh,Monthly
2191,20241101,5,,SLA Compliance,82.0,Percent,Monthly
2192,20241101,5,,Asset Availability,99.9,Percent,Monthly
2193,20241101,5,,Customer Satisfaction,3.29,Score,Monthly
2194,20241101,5,,CO2 Emissions,7121.14,kg,Monthly
2195,20241101,5,,Energy Consumption,21909.35,kWh,Monthly
2196,20241201,1,,SLA Compliance,82.0,Percent,Monthly
2197,20241201,1,,Asset Availability,99.66,Percent,Monthly
2198,20241201,1,,Customer Satisfaction,3.56,Score,Monthly
2199,20241201,1,,CO2 Emissions,45040.84,kg,Monthly
2200,20241201,1,,Energy Consumption,138660.73,kWh,Monthly
2201,20241201,2,,SLA Compliance,99.0,Percent,Monthly
2202,20241201,2,,Asset Availability,99.9,Percent,Monthly
2203,20241201,2,,Customer Satisfaction,4.32,Score,Monthly
2204,20241201,2,,CO2 Emissions,6367.79,kg,Monthly
2205,20241201,2,,Energy Consumption,22156.76,kWh,Monthly
2206,20241201,3,,SLA Compliance,92.82,Percent,Monthly
2207,20241201,3,,Asset Availability,99.9,Percent,Monthly
2208,20241201,3,,Customer Satisfaction,4.3,Score,Monthly
2209,20241201,3,,CO2 Emissions,13493.06,kg,Monthly
2210,20241201,3,,Energy Consumption,45170.86,kWh,Monthly
2211,20241201,4,,SLA Compliance,93.75,Percent,Monthly
2212,20241201,4,,Asset Availability,99.9,Percent,Monthly
2213,20241201,4,,Customer Satisfaction,4.18,Score,Monthly
2214,20241201,4,,CO2 Emissions,8693.07,kg,Monthly
2215,20241201,4,,Energy Consumption,28336.75,kWh,Monthly
2216,20241201,5,,SLA Compliance,82.0,Percent,Monthly
2217,20241201,5,,Asset Availability,99.9,Percent,Monthly
2218,20241201,5,,Customer Satisfaction,4.04,Score,Monthly
2219,20241201,5,,CO2 Emissions,12176.17,kg,Monthly
2220,20241201,5,,Energy Consumption,37772.26,kWh,Monthly
2221,20250101,1,,SLA Compliance,82.0,Percent,Monthly
2222,20250101,1,,Asset Availability,99.29,Percent,Monthly
2223,20250101,1,,Customer Satisfaction,3.76,Score,Monthly
2224,20250101,1,,CO2 Emissions,37036.46,kg,Monthly
2225,20250101,1,,Energy Consumption,115166.5,kWh,Monthly
2226,20250101,2,,SLA Compliance,96.27,Percent,Monthly
2227,20250101,2,,Asset Availability,99.9,Percent,Monthly
2228,20250101,2,,Customer Satisfaction,4.15,Score,Monthly
2229,20250101,2,,CO2 Emissions,6166.53,kg,Monthly
2230,20250101,2,,Energy Consumption,21216.49,kWh,Monthly
2231,20250101,3,,SLA Compliance,93.19,Percent,Monthly
2232,20250101,3,,Asset Availability,99.9,Percent,Monthly
2233,20250101,3,,Customer Satisfaction,4.19,Score,Monthly
2234,20250101,3,,CO2 Emissions,10061.8,kg,Monthly
2235,20250101,3,,Energy Consumption,32979.23,kWh,Monthly
2236,20250101,4,,SLA Compliance,82.0,Percent,Monthly
2237,20250101,4,,Asset Availability,99.9,Percent,Monthly
2238,20250101,4,,Customer Satisfaction,3.66,Score,Monthly
2239,20250101,4,,CO2 Emissions,10909.36,kg,Monthly
2240,20250101,4,,Energy Consumption,35193.82,kWh,Monthly
2241,20250101,5,,SLA Compliance,82.0,Percent,Monthly
2242,20250101,5,,Asset Availability,99.9,Percent,Monthly
2243,20250101,5,,Customer Satisfaction,3.35,Score,Monthly
2244,20250101,5,,CO2 Emissions,8491.59,kg,Monthly
2245,20250101,5,,Energy Consumption,25932.56,kWh,Monthly
2246,20250201,1,,SLA Compliance,82.0,Percent,Monthly
2247,20250201,1,,Asset Availability,99.66,Percent,Monthly
2248,20250201,1,,Customer Satisfaction,3.49,Score,Monthly
2249,20250201,1,,CO2 Emissions,26332.21,kg,Monthly
2250,20250201,1,,Energy Consumption,78954.31,kWh,Monthly
2251,20250201,2,,SLA Compliance,98.13,Percent,Monthly
2252,20250201,2,,Asset Availability,99.9,Percent,Monthly
2253,20250201,2,,Customer Satisfaction,4.36,Score,Monthly
2254,20250201,2,,CO2 Emissions,6481.41,kg,Monthly
2255,20250201,2,,Energy Consumption,23366.28,kWh,Monthly
2256,20250201,3,,SLA Compliance,90.26,Percent,Monthly
2257,20250201,3,,Asset Availability,99.88,Percent,Monthly
2258,20250201,3,,Customer Satisfaction,4.28,Score,Monthly
2259,20250201,3,,CO2 Emissions,9735.41,kg,Monthly
2260,20250201,3,,Energy Consumption,32440.09,kWh,Monthly
2261,20250201,4,,SLA Compliance,82.0,Percent,Monthly
2262,20250201,4,,Asset Availability,99.9,Percent,Monthly
2263,20250201,4,,Customer Satisfaction,3.78,Score,Monthly
2264,20250201,4,,CO2 Emissions,11426.38,kg,Monthly
2265,20250201,4,,Energy Consumption,36363.39,kWh,Monthly
2266,20250201,5,,SLA Compliance,82.0,Percent,Monthly
2267,20250201,5,,Asset Availability,99.83,Percent,Monthly
2268,20250201,5,,Customer Satisfaction,3.38,Score,Monthly
2269,20250201,5,,CO2 Emissions,8043.18,kg,Monthly
2270,20250201,5,,Energy Consumption,26118.09,kWh,Monthly
2271,20250301,1,,SLA Compliance,82.0,Percent,Monthly
2272,20250301,1,,Asset Availability,98.67,Percent,Monthly
2273,20250301,1,,Customer Satisfaction,3.24,Score,Monthly
2274,20250301,1,,CO2 Emissions,34934.71,kg,Monthly
2275,20250301,1,,Energy Consumption,103905.17,kWh,Monthly
2276,20250301,2,,SLA Compliance,98.94,Percent,Monthly
2277,20250301,2,,Asset Availability,99.89,Percent,Monthly
2278,20250301,2,,Customer Satisfaction,4.23,Score,Monthly
2279,20250301,2,,CO2 Emissions,6653.59,kg,Monthly
2280,20250301,2,,Energy Consumption,22677.42,kWh,Monthly
2281,20250301,3,,SLA Compliance,90.13,Percent,Monthly
2282,20250301,3,,Asset Availability,99.53,Percent,Monthly
2283,20250301,3,,Customer Satisfaction,4.46,Score,Monthly
2284,20250301,3,,CO2 Emissions,13162.1,kg,Monthly
2285,20250301,3,,Energy Consumption,44267.7,kWh,Monthly
2286,20250301,4,,SLA Compliance,89.82,Percent,Monthly
2287,20250301,4,,Asset Availability,99.9,Percent,Monthly
2288,20250301,4,,Customer Satisfaction,4.0,Score,Monthly
2289,20250301,4,,CO2 Emissions,9822.96,kg,Monthly
2290,20250301,4,,Energy Consumption,30727.58,kWh,Monthly
2291,20250301,5,,SLA Compliance,82.0,Percent,Monthly
2292,20250301,5,,Asset Availability,99.9,Percent,Monthly
2293,20250301,5,,Customer Satisfaction,3.28,Score,Monthly
2294,20250301,5,,CO2 Emissions,7461.95,kg,Monthly
2295,20250301,5,,Energy Consumption,23363.0,kWh,Monthly
2296,20250401,1,,SLA Compliance,82.0,Percent,Monthly
2297,20250401,1,,Asset Availability,99.2,Percent,Monthly
2298,20250401,1,,Customer Satisfaction,3.5,Score,Monthly
2299,20250401,1,,CO2 Emissions,29408.51,kg,Monthly
2300,20250401,1,,Energy Consumption,92772.73,kWh,Monthly
2301,20250401,2,,SLA Compliance,99.0,Percent,Monthly
2302,20250401,2,,Asset Availability,99.9,Percent,Monthly
2303,20250401,2,,Customer Satisfaction,4.58,Score,Monthly
2304,20250401,2,,CO2 Emissions,4813.49,kg,Monthly
2305,20250401,2,,Energy Consumption,16803.5,kWh,Monthly
2306,20250401,3,,SLA Compliance,93.73,Percent,Monthly
2307,20250401,3,,Asset Availability,99.9,Percent,Monthly
2308,20250401,3,,Customer Satisfaction,4.25,Score,Monthly
2309,20250401,3,,CO2 Emissions,8333.24,kg,Monthly
2310,20250401,3,,Energy Consumption,26953.01,kWh,Monthly
2311,20250401,4,,SLA Compliance,82.0,Percent,Monthly
2312,20250401,4,,Asset Availability,99.9,Percent,Monthly
2313,20250401,4,,Customer Satisfaction,3.85,Score,Monthly
2314,20250401,4,,CO2 Emissions,11932.51,kg,Monthly
2315,20250401,4,,Energy Consumption,38126.58,kWh,Monthly
2316,20250401,5,,SLA Compliance,82.0,Percent,Monthly
2317,20250401,5,,Asset Availability,99.9,Percent,Monthly
2318,20250401,5,,Customer Satisfaction,3.34,Score,Monthly
2319,20250401,5,,CO2 Emissions,6417.95,kg,Monthly
2320,20250401,5,,Energy Consumption,20721.46,kWh,Monthly
2321,20250501,1,,SLA Compliance,82.0,Percent,Monthly
2322,20250501,1,,Asset Availability,99.47,Percent,Monthly
2323,20250501,1,,Customer Satisfaction,3.65,Score,Monthly
2324,20250501,1,,CO2 Emissions,25041.45,kg,Monthly
2325,20250501,1,,Energy Consumption,82131.42,kWh,Monthly
2326,20250501,2,,SLA Compliance,98.93,Percent,Monthly
2327,20250501,2,,Asset Availability,99.9,Percent,Monthly
2328,20250501,2,,Customer Satisfaction,4.38,Score,Monthly
2329,20250501,2,,CO2 Emissions,7942.22,kg,Monthly
2330,20250501,2,,Energy Consumption,28046.94,kWh,Monthly
2331,20250501,3,,SLA Compliance,94.05,Percent,Monthly
2332,20250501,3,,Asset Availability,99.9,Percent,Monthly
2333,20250501,3,,Customer Satisfaction,3.98,Score,Monthly
2334,20250501,3,,CO2 Emissions,9584.84,kg,Monthly
2335,20250501,3,,Energy Consumption,31056.42,kWh,Monthly
2336,20250501,4,,SLA Compliance,82.0,Percent,Monthly
2337,20250501,4,,Asset Availability,99.9,Percent,Monthly
2338,20250501,4,,Customer Satisfaction,3.78,Score,Monthly
2339,20250501,4,,CO2 Emissions,7971.05,kg,Monthly
2340,20250501,4,,Energy Consumption,25911.12,kWh,Monthly
2341,20250501,5,,SLA Compliance,82.0,Percent,Monthly
2342,20250501,5,,Asset Availability,99.64,Percent,Monthly
2343,20250501,5,,Customer Satisfaction,3.22,Score,Monthly
2344,20250501,5,,CO2 Emissions,7039.0,kg,Monthly
2345,20250501,5,,Energy Consumption,22734.21,kWh,Monthly
2346,20250601,1,,SLA Compliance,82.0,Percent,Monthly
2347,20250601,1,,Asset Availability,99.52,Percent,Monthly
2348,20250601,1,,Customer Satisfaction,3.58,Score,Monthly
2349,20250601,1,,CO2 Emissions,21891.62,kg,Monthly
2350,20250601,1,,Energy Consumption,72149.94,kWh,Monthly
2351,20250601,2,,SLA Compliance,95.32,Percent,Monthly
2352,20250601,2,,Asset Availability,99.9,Percent,Monthly
2353,20250601,2,,Customer Satisfaction,4.42,Score,Monthly
2354,20250601,2,,CO2 Emissions,4193.58,kg,Monthly
2355,20250601,2,,Energy Consumption,15031.97,kWh,Monthly
2356,20250601,3,,SLA Compliance,93.67,Percent,Monthly
2357,20250601,3,,Asset Availability,99.56,Percent,Monthly
2358,20250601,3,,Customer Satisfaction,4.23,Score,Monthly
2359,20250601,3,,CO2 Emissions,8259.25,kg,Monthly
2360,20250601,3,,Energy Consumption,27335.75,kWh,Monthly
2361,20250601,4,,SLA Compliance,87.59,Percent,Monthly
2362,20250601,4,,Asset Availability,99.9,Percent,Monthly
2363,20250601,4,,Customer Satisfaction,4.0,Score,Monthly
2364,20250601,4,,CO2 Emissions,9016.63,kg,Monthly
2365,20250601,4,,Energy Consumption,30089.21,kWh,Monthly
2366,20250601,5,,SLA Compliance,82.0,Percent,Monthly
2367,20250601,5,,Asset Availability,99.82,Percent,Monthly
2368,20250601,5,,Customer Satisfaction,3.65,Score,Monthly
2369,20250601,5,,CO2 Emissions,5109.31,kg,Monthly
2370,20250601,5,,Energy Consumption,15853.12,kWh,Monthly
2371,20250701,1,,SLA Compliance,82.0,Percent,Monthly
2372,20250701,1,,Asset Availability,99.05,Percent,Monthly
2373,20250701,1,,Customer Satisfaction,3.6,Score,Monthly
2374,20250701,1,,CO2 Emissions,25655.74,kg,Monthly
2375,20250701,1,,Energy Consumption,82349.61,kWh,Monthly
2376,20250701,2,,SLA Compliance,98.8,Percent,Monthly
2377,20250701,2,,Asset Availability,99.9,Percent,Monthly
2378,20250701,2,,Customer Satisfaction,4.21,Score,Monthly
2379,20250701,2,,CO2 Emissions,3576.74,kg,Monthly
2380,20250701,2,,Energy Consumption,12479.03,kWh,Monthly
2381,20250701,3,,SLA Compliance,83.15,Percent,Monthly
2382,20250701,3,,Asset Availability,99.9,Percent,Monthly
2383,20250701,3,,Customer Satisfaction,4.27,Score,Monthly
2384,20250701,3,,CO2 Emissions,11122.56,kg,Monthly
2385,20250701,3,,Energy Consumption,36886.07,kWh,Monthly
2386,20250701,4,,SLA Compliance,82.0,Percent,Monthly
2387,20250701,4,,Asset Availability,99.52,Percent,Monthly
2388,20250701,4,,Customer Satisfaction,3.65,Score,Monthly
2389,20250701,4,,CO2 Emissions,6484.02,kg,Monthly
2390,20250701,4,,Energy Consumption,21713.46,kWh,Monthly
2391,20250701,5,,SLA Compliance,82.0,Percent,Monthly
2392,20250701,5,,Asset Availability,99.7,Percent,Monthly
2393,20250701,5,,Customer Satisfaction,3.4,Score,Monthly
2394,20250701,5,,CO2 Emissions,9692.79,kg,Monthly
2395,20250701,5,,Energy Consumption,31612.05,kWh,Monthly
2396,20250801,1,,SLA Compliance,82.0,Percent,Monthly
2397,20250801,1,,Asset Availability,99.39,Percent,Monthly
2398,20250801,1,,Customer Satisfaction,3.45,Score,Monthly
2399,20250801,1,,CO2 Emissions,28456.31,kg,Monthly
2400,20250801,1,,Energy Consumption,91155.99,kWh,Monthly
2401,20250801,2,,SLA Compliance,99.0,Percent,Monthly
2402,20250801,2,,Asset Availability,99.9,Percent,Monthly
2403,20250801,2,,Customer Satisfaction,4.63,Score,Monthly
2404,20250801,2,,CO2 Emissions,4903.83,kg,Monthly
2405,20250801,2,,Energy Consumption,17706.26,kWh,Monthly
2406,20250801,3,,SLA Compliance,87.27,Percent,Monthly
2407,20250801,3,,Asset Availability,99.36,Percent,Monthly
2408,20250801,3,,Customer Satisfaction,4.15,Score,Monthly
2409,20250801,3,,CO2 Emissions,10865.45,kg,Monthly
2410,20250801,3,,Energy Consumption,37879.51,kWh,Monthly
2411,20250801,4,,SLA Compliance,82.0,Percent,Monthly
2412,20250801,4,,Asset Availability,99.9,Percent,Monthly
2413,20250801,4,,Customer Satisfaction,3.81,Score,Monthly
2414,20250801,4,,CO2 Emissions,8009.47,kg,Monthly
2415,20250801,4,,Energy Consumption,25561.53,kWh,Monthly
2416,20250801,5,,SLA Compliance,82.0,Percent,Monthly
2417,20250801,5,,Asset Availability,99.13,Percent,Monthly
2418,20250801,5,,Customer Satisfaction,3.4,Score,Monthly
2419,20250801,5,,CO2 Emissions,5652.37,kg,Monthly
2420,20250801,5,,Energy Consumption,18808.27,kWh,Monthly
2421,20250901,1,,SLA Compliance,82.0,Percent,Monthly
2422,20250901,1,,Asset Availability,99.55,Percent,Monthly
2423,20250901,1,,Customer Satisfaction,3.62,Score,Monthly
2424,20250901,1,,CO2 Emissions,26112.82,kg,Monthly
2425,20250901,1,,Energy Consumption,82946.09,kWh,Monthly
2426,20250901,2,,SLA Compliance,99.0,Percent,Monthly
2427,20250901,2,,Asset Availability,99.9,Percent,Monthly
2428,20250901,2,,Customer Satisfaction,4.49,Score,Monthly
2429,20250901,2,,CO2 Emissions,5656.15,kg,Monthly
2430,20250901,2,,Energy Consumption,19926.66,kWh,Monthly
2431,20250901,3,,SLA Compliance,93.64,Percent,Monthly
2432,20250901,3,,Asset Availability,99.9,Percent,Monthly
2433,20250901,3,,Customer Satisfaction,4.26,Score,Monthly
2434,20250901,3,,CO2 Emissions,8138.35,kg,Monthly
2435,20250901,3,,Energy Consumption,28829.93,kWh,Monthly
2436,20250901,4,,SLA Compliance,82.0,Percent,Monthly
2437,20250901,4,,Asset Availability,99.9,Percent,Monthly
2438,20250901,4,,Customer Satisfaction,3.59,Score,Monthly
2439,20250901,4,,CO2 Emissions,7561.22,kg,Monthly
2440,20250901,4,,Energy Consumption,25404.6,kWh,Monthly
2441,20250901,5,,SLA Compliance,82.0,Percent,Monthly
2442,20250901,5,,Asset Availability,99.9,Percent,Monthly
2443,20250901,5,,Customer Satisfaction,3.28,Score,Monthly
2444,20250901,5,,CO2 Emissions,5274.56,kg,Monthly
2445,20250901,5,,Energy Consumption,16460.54,kWh,Monthly
2446,20251001,1,,SLA Compliance,82.0,Percent,Monthly
2447,20251001,1,,Asset Availability,99.06,Percent,Monthly
2448,20251001,1,,Customer Satisfaction,3.54,Score,Monthly
2449,20251001,1,,CO2 Emissions,24483.96,kg,Monthly
2450,20251001,1,,Energy Consumption,78797.43,kWh,Monthly
2451,20251001,2,,SLA Compliance,99.0,Percent,Monthly
2452,20251001,2,,Asset Availability,99.9,Percent,Monthly
2453,20251001,2,,Customer Satisfaction,4.48,Score,Monthly
2454,20251001,2,,CO2 Emissions,8544.99,kg,Monthly
2455,20251001,2,,Energy Consumption,30644.85,kWh,Monthly
2456,20251001,3,,SLA Compliance,96.05,Percent,Monthly
2457,20251001,3,,Asset Availability,99.9,Percent,Monthly
2458,20251001,3,,Customer Satisfaction,4.18,Score,Monthly
2459,20251001,3,,CO2 Emissions,14321.8,kg,Monthly
2460,20251001,3,,Energy Consumption,48123.04,kWh,Monthly
2461,20251001,4,,SLA Compliance,82.0,Percent,Monthly
2462,20251001,4,,Asset Availability,99.37,Percent,Monthly
2463,20251001,4,,Customer Satisfaction,3.69,Score,Monthly
2464,20251001,4,,CO2 Emissions,6502.31,kg,Monthly
2465,20251001,4,,Energy Consumption,20796.16,kWh,Monthly
2466,20251001,5,,SLA Compliance,82.0,Percent,Monthly
2467,20251001,5,,Asset Availability,99.83,Percent,Monthly
2468,20251001,5,,Customer Satisfaction,3.22,Score,Monthly
2469,20251001,5,,CO2 Emissions,9748.65,kg,Monthly
2470,20251001,5,,Energy Consumption,31474.98,kWh,Monthly
2471,20251101,1,,SLA Compliance,82.0,Percent,Monthly
2472,20251101,1,,Asset Availability,99.21,Percent,Monthly
2473,20251101,1,,Customer Satisfaction,3.55,Score,Monthly
2474,20251101,1,,CO2 Emissions,25270.25,kg,Monthly
2475,20251101,1,,Energy Consumption,80752.25,kWh,Monthly
2476,20251101,2,,SLA Compliance,99.0,Percent,Monthly
2477,20251101,2,,Asset Availability,99.9,Percent,Monthly
2478,20251101,2,,Customer Satisfaction,4.37,Score,Monthly
2479,20251101,2,,CO2 Emissions,5401.58,kg,Monthly
2480,20251101,2,,Energy Consumption,20013.98,kWh,Monthly
2481,20251101,3,,SLA Compliance,96.95,Percent,Monthly
2482,20251101,3,,Asset Availability,99.9,Percent,Monthly
2483,20251101,3,,Customer Satisfaction,4.04,Score,Monthly
2484,20251101,3,,CO2 Emissions,10662.38,kg,Monthly
2485,20251101,3,,Energy Consumption,35542.63,kWh,Monthly
2486,20251101,4,,SLA Compliance,82.0,Percent,Monthly
2487,20251101,4,,Asset Availability,99.9,Percent,Monthly
2488,20251101,4,,Customer Satisfaction,3.57,Score,Monthly
2489,20251101,4,,CO2 Emissions,10481.1,kg,Monthly
2490,20251101,4,,Energy Consumption,34824.58,kWh,Monthly
2491,20251101,5,,SLA Compliance,82.0,Percent,Monthly
2492,20251101,5,,Asset Availability,99.78,Percent,Monthly
2493,20251101,5,,Customer Satisfaction,3.26,Score,Monthly
2494,20251101,5,,CO2 Emissions,9563.35,kg,Monthly
2495,20251101,5,,Energy Consumption,30714.06,kWh,Monthly
2496,20251201,1,,SLA Compliance,82.0,Percent,Monthly
2497,20251201,1,,Asset Availability,99.9,Percent,Monthly
2498,20251201,1,,Customer Satisfaction,3.49,Score,Monthly
2499,20251201,1,,CO2 Emissions,34443.84,kg,Monthly
2500,20251201,1,,Energy Consumption,113836.32,kWh,Monthly
2501,20251201,2,,SLA Compliance,99.0,Percent,Monthly
2502,20251201,2,,Asset Availability,99.9,Percent,Monthly
2503,20251201,2,,Customer Satisfaction,4.41,Score,Monthly
2504,20251201,2,,CO2 Emissions,9490.37,kg,Monthly
2505,20251201,2,,Energy Consumption,34556.76,kWh,Monthly
2506,20251201,3,,SLA Compliance,98.7,Percent,Monthly
2507,20251201,3,,Asset Availability,99.9,Percent,Monthly
2508,20251201,3,,Customer Satisfaction,4.31,Score,Monthly
2509,20251201,3,,CO2 Emissions,11920.44,kg,Monthly
2510,20251201,3,,Energy Consumption,39673.33,kWh,Monthly
2511,20251201,4,,SLA Compliance,82.0,Percent,Monthly
2512,20251201,4,,Asset Availability,99.5,Percent,Monthly
2513,20251201,4,,Customer Satisfaction,3.62,Score,Monthly
2514,20251201,4,,CO2 Emissions,10115.54,kg,Monthly
2515,20251201,4,,Energy Consumption,35373.85,kWh,Monthly
2516,20251201,5,,SLA Compliance,82.0,Percent,Monthly
2517,20251201,5,,Asset Availability,99.53,Percent,Monthly
2518,20251201,5,,Customer Satisfaction,3.56,Score,Monthly
2519,20251201,5,,CO2 Emissions,9229.93,kg,Monthly
2520,20251201,5,,Energy Consumption,30342.11,kWh,Monthly
