request_id,created_at,resolved_at,date_id,customer_id,region_id,asset_id,request_type,priority,status,sla_target_hours,actual_resolution_hours,within_sla
2088,2025-07-01 02:31:00,,20250701,478,3,40.0,Billing Inquiry,Medium,In Progress,45.79,,
2089,2025-03-11 08:06:00,2025-03-12 08:51:36,20250311,365,5,,Contract Update,High,Resolved,23.47,24.76,False
2090,2024-12-18 09:53:00,2024-12-19 19:54:12,20241218,611,3,168.0,Installation Support,Medium,Resolved,50.45,34.02,True
2091,2025-06-14 19:14:00,2025-06-16 07:24:48,20250614,300,2,67.0,Outage Investigation,Medium,Resolved,45.86,36.18,True
2092,2025-06-26 01:34:00,2025-06-28 07:37:00,20250626,719,3,49.0,Installation Support,Low,Resolved,72.34,54.05,True
2093,2024-11-03 07:02:00,2024-11-04 03:48:48,20241103,162,2,108.0,Contract Update,High,Resolved,25.03,20.78,True
2094,2024-10-10 00:40:00,,20241010,650,1,32.0,Outage Investigation,Low,In Progress,78.2,,
2095,2024-03-09 14:59:00,2024-03-11 05:59:36,20240309,84,2,115.0,Contract Update,Low,Resolved,66.99,39.01,True
2096,2024-06-13 19:56:00,2024-06-16 06:29:36,20240613,327,1,151.0,Preventive Check,Low,Resolved,71.75,58.56,True
2097,2024-06-23 23:32:00,,20240623,357,5,175.0,Emergency Repair,Medium,Open,51.58,,
2098,2024-07-14 11:04:00,2024-07-15 09:13:36,20240714,683,1,6.0,Outage Investigation,High,Resolved,23.21,22.16,True
2099,2025-08-18 04:09:00,2025-08-19 10:39:00,20250818,684,4,221.0,Outage Investigation,Medium,Resolved,50.92,30.5,True
2100,2025-10-25 21:24:00,2025-10-27 18:47:24,20251025,491,3,123.0,Contract Update,Medium,Resolved,46.49,45.39,True
2101,2025-11-11 06:41:00,2025-11-12 05:09:48,20251111,504,3,190.0,Performance Review,High,Resolved,23.66,22.48,True
2102,2024-02-12 01:12:00,2024-02-12 18:12:36,20240212,286,3,235.0,Billing Inquiry,High,Resolved,25.42,17.01,True
2103,2025-10-26 23:26:00,2025-10-29 20:57:48,20251026,469,1,223.0,Contract Update,Low,Resolved,70.95,69.53,True
2104,2025-06-12 18:40:00,2025-06-13 09:51:24,20250612,374,1,231.0,Installation Support,High,Resolved,25.22,15.19,True
2105,2024-10-18 12:48:00,2024-10-19 14:27:36,20241018,571,3,78.0,Billing Inquiry,Medium,Resolved,49.75,25.66,True
2106,2025-02-03 21:55:00,2025-02-05 06:33:24,20250203,28,3,17.0,Installation Support,Medium,Resolved,50.64,32.64,True
2107,2025-09-25 14:16:00,2025-09-28 16:25:00,20250925,630,3,240.0,Preventive Check,Low,Resolved,67.85,74.15,False
2108,2024-02-26 17:27:00,2024-02-28 17:19:48,20240226,233,1,135.0,Emergency Repair,Medium,Resolved,45.0,47.88,False
2109,2024-10-11 15:34:00,2024-10-14 14:51:24,20241011,5,1,224.0,Installation Support,Low,Resolved,69.61,71.29,False
2110,2024-12-05 06:58:00,2024-12-05 23:43:36,20241205,14,3,165.0,Emergency Repair,High,Resolved,24.07,16.76,True
2111,2024-08-23 21:39:00,2024-08-25 04:30:36,20240823,344,4,247.0,Emergency Repair,Medium,Resolved,44.77,30.86,True
2112,2024-11-30 15:18:00,2024-12-01 11:46:48,20241130,750,3,244.0,Installation Support,High,Resolved,23.07,20.48,True
2113,2024-05-21 02:11:00,2024-05-21 20:42:48,20240521,593,2,52.0,Emergency Repair,High,Resolved,22.04,18.53,True
2114,2025-06-03 14:13:00,2025-06-04 09:42:24,20250603,671,1,246.0,Installation Support,High,Resolved,21.87,19.49,True
2115,2025-08-04 07:49:00,2025-08-08 12:40:36,20250804,386,5,187.0,Outage Investigation,Low,Resolved,74.38,100.86,False
2116,2025-09-19 12:01:00,2025-09-21 01:00:24,20250919,243,4,200.0,Outage Investigation,Medium,Resolved,51.65,36.99,True
2117,2024-12-22 16:50:00,2024-12-23 21:58:24,20241222,252,4,1.0,Outage Investigation,Medium,Resolved,51.19,29.14,True
2118,2025-12-14 23:33:00,2025-12-15 19:08:24,20251214,244,2,83.0,Outage Investigation,High,Resolved,25.0,19.59,True
2119,2025-04-08 10:24:00,2025-04-09 03:23:23,20250408,86,2,238.0,Contract Update,High,Resolved,25.35,16.99,True
2120,2024-06-25 11:37:00,2024-06-27 17:35:48,20240625,405,3,98.0,Emergency Repair,Low,Resolved,78.77,53.98,True
2121,2025-12-15 09:03:00,2025-12-17 05:54:00,20251215,336,3,211.0,Performance Review,Low,Resolved,67.43,44.85,True
2122,2025-01-11 20:28:00,2025-01-13 20:25:36,20250111,183,5,59.0,Performance Review,Medium,Resolved,51.3,47.96,True
2123,2024-06-13 10:09:00,,20240613,406,1,2.0,Contract Update,Critical,Open,7.78,,
2124,2025-02-23 23:32:00,2025-02-24 05:28:33,20250223,352,3,17.0,Emergency Repair,High,Cancelled,23.41,,
2125,2025-01-28 22:28:00,2025-01-29 17:22:00,20250128,248,2,242.0,Contract Update,Medium,Resolved,45.9,18.9,True
2126,2024-05-26 01:05:00,2024-05-26 18:53:00,20240526,700,2,3.0,Outage Investigation,High,Resolved,25.27,17.8,True
2127,2024-09-02 06:34:00,,20240902,634,4,120.0,Contract Update,Medium,Open,49.53,,
2128,2024-02-25 04:30:00,2024-02-26 07:19:48,20240225,562,1,6.0,Emergency Repair,High,Resolved,24.26,26.83,False
2129,2025-12-11 17:39:00,,20251211,661,1,210.0,Performance Review,High,In Progress,23.78,,
2130,2025-01-10 10:02:00,,20250110,79,1,126.0,Preventive Check,Medium,In Progress,51.57,,
2131,2025-01-20 16:20:00,2025-01-24 00:21:48,20250120,51,3,127.0,Preventive Check,Low,Resolved,72.0,80.03,False
2132,2025-12-17 10:29:00,2025-12-19 21:08:00,20251217,102,1,181.0,Outage Investigation,Medium,Resolved,49.25,58.65,False
2133,2024-08-30 19:12:00,2024-09-01 14:58:48,20240830,511,2,48.0,Performance Review,Medium,Resolved,47.91,43.78,True
2134,2025-09-20 22:42:00,2025-09-21 07:38:59,20250920,594,1,171.0,Emergency Repair,Critical,Resolved,8.62,8.95,False
2135,2024-06-17 22:30:00,2024-06-18 13:44:24,20240617,62,3,129.0,Contract Update,High,Resolved,25.46,15.24,True
2136,2025-12-02 07:38:00,2025-12-04 01:24:12,20251202,286,3,40.0,Outage Investigation,Low,Resolved,75.22,41.77,True
2137,2025-04-26 09:06:00,2025-04-27 09:03:36,20250426,529,1,160.0,Contract Update,High,Resolved,22.02,23.96,False
2138,2025-05-20 06:03:00,2025-05-23 02:16:48,20250520,696,2,90.0,Installation Support,Low,Resolved,75.76,68.23,True
2139,2025-02-14 22:57:00,2025-02-15 03:46:48,20250214,421,4,214.0,Performance Review,Critical,Resolved,8.52,4.83,True
2140,2025-12-05 00:12:00,2025-12-06 05:36:00,20251205,725,1,61.0,Preventive Check,High,Resolved,24.26,29.4,False
2141,2025-04-28 04:30:00,2025-04-29 03:50:24,20250428,419,3,134.0,Outage Investigation,High,Resolved,25.99,23.34,True
2142,2025-05-22 05:22:00,2025-05-23 23:46:00,20250522,641,1,160.0,Performance Review,Medium,Resolved,51.2,42.4,True
2143,2025-02-16 10:26:00,2025-02-18 22:34:24,20250216,180,4,124.0,Installation Support,Low,Resolved,64.97,60.14,True
2144,2024-01-30 05:27:00,2024-02-01 22:14:24,20240130,215,5,29.0,Installation Support,Low,Resolved,74.42,64.79,True
2145,2024-04-27 03:16:00,2024-04-30 03:53:47,20240427,261,4,239.0,Outage Investigation,Low,Resolved,70.02,72.63,False
2146,2025-03-05 22:45:00,2025-03-08 00:33:36,20250305,158,1,154.0,Preventive Check,Medium,Resolved,52.54,49.81,True
2147,2024-12-20 22:46:00,2024-12-23 08:08:12,20241220,377,1,119.0,Installation Support,Low,Resolved,78.48,57.37,True
2148,2025-10-09 04:17:00,2025-10-10 15:14:36,20251009,449,5,29.0,Emergency Repair,Medium,Resolved,45.55,34.96,True
2149,2024-07-25 23:15:00,2024-07-27 20:53:24,20240725,355,1,77.0,Contract Update,Medium,Resolved,48.74,45.64,True
2150,2025-11-12 02:13:00,2025-11-14 21:46:00,20251112,43,1,201.0,Preventive Check,Low,Resolved,74.53,67.55,True
2151,2025-05-28 08:38:00,2025-05-29 14:01:49,20250528,666,2,,Contract Update,Low,Cancelled,75.59,,
2152,2024-02-13 19:41:00,2024-02-14 22:29:00,20240213,605,1,119.0,Contract Update,Medium,Resolved,45.5,26.8,True
2153,2025-01-11 12:34:00,2025-01-13 22:24:24,20250111,390,1,182.0,Emergency Repair,Low,Resolved,77.04,57.84,True
2154,2024-12-15 22:15:00,2024-12-17 11:34:12,20241215,600,1,,Contract Update,Medium,Resolved,49.29,37.32,True
2155,2025-10-19 11:07:00,2025-10-20 20:19:36,20251019,184,1,18.0,Outage Investigation,Medium,Resolved,49.51,33.21,True
2156,2025-06-22 07:38:00,2025-06-22 22:01:24,20250622,617,1,182.0,Outage Investigation,High,Resolved,22.88,14.39,True
2157,2025-07-12 19:29:00,2025-07-13 09:21:48,20250712,373,5,85.0,Installation Support,High,Resolved,23.18,13.88,True
2158,2025-03-24 06:51:00,2025-03-25 07:12:00,20250324,172,4,170.0,Installation Support,Medium,Resolved,48.04,24.35,True
2159,2025-06-10 16:53:00,2025-06-11 18:24:48,20250610,724,4,214.0,Installation Support,Medium,Resolved,46.68,25.53,True
2160,2025-01-21 16:32:00,2025-01-25 07:53:36,20250121,5,1,16.0,Performance Review,Low,Resolved,75.48,87.36,False
2161,2024-06-24 06:57:00,,20240624,447,1,,Billing Inquiry,Medium,In Progress,44.69,,
2162,2024-05-11 22:11:00,2024-05-12 10:38:36,20240511,474,1,111.0,Outage Investigation,High,Resolved,22.24,12.46,True
2163,2025-08-04 02:59:00,,20250804,139,1,54.0,Preventive Check,Low,Open,67.18,,
2164,2024-08-29 07:12:00,2024-08-31 01:31:48,20240829,391,4,70.0,Preventive Check,Low,Resolved,74.39,42.33,True
2165,2025-01-25 08:10:00,2025-01-26 10:49:00,20250125,609,1,169.0,Emergency Repair,High,Resolved,23.18,26.65,False
2166,2024-10-21 13:06:00,2024-10-23 19:47:24,20241021,702,2,197.0,Preventive Check,Low,Resolved,67.77,54.69,True
2167,2024-01-15 13:11:00,2024-01-16 16:18:48,20240115,595,1,160.0,Outage Investigation,High,Resolved,23.79,27.13,False
2168,2025-04-16 11:55:00,2025-04-19 22:51:24,20250416,432,1,191.0,Installation Support,Low,Resolved,75.82,82.94,False
2169,2025-08-03 17:50:00,2025-08-07 12:15:48,20250803,677,1,223.0,Outage Investigation,Low,Resolved,76.29,90.43,False
2170,2025-03-21 01:17:00,,20250321,193,2,228.0,Emergency Repair,Medium,Open,46.65,,
2171,2024-04-28 15:32:00,2024-04-28 21:26:36,20240428,216,1,182.0,Emergency Repair,Critical,Resolved,8.23,5.91,True
2172,2025-05-28 00:44:00,2025-05-29 02:08:00,20250528,220,5,29.0,Performance Review,High,Resolved,26.07,25.4,True
2173,2024-06-13 00:53:00,2024-06-13 21:02:00,20240613,114,2,31.0,Billing Inquiry,Medium,Resolved,47.41,20.15,True
2174,2024-07-19 13:21:00,2024-07-20 00:53:24,20240719,688,2,31.0,Contract Update,High,Resolved,24.22,11.54,True
2175,2024-06-10 06:26:00,2024-06-14 02:48:12,20240610,629,1,133.0,Emergency Repair,Low,Resolved,74.93,92.37,False
2176,2024-07-07 13:18:00,2024-07-09 14:01:48,20240707,139,1,231.0,Emergency Repair,Medium,Resolved,45.8,48.73,False
2177,2025-04-01 22:40:00,2025-04-03 01:53:48,20250401,53,1,16.0,Outage Investigation,Medium,Resolved,48.69,27.23,True
2178,2024-10-28 15:26:00,,20241028,401,4,209.0,Contract Update,High,Open,22.97,,
2179,2025-03-19 16:38:00,2025-03-20 09:28:24,20250319,140,2,67.0,Performance Review,High,Resolved,26.31,16.84,True
2180,2024-04-14 13:37:00,2024-04-15 22:14:11,20240414,646,1,166.0,Outage Investigation,Medium,Resolved,44.15,32.62,True
2181,2024-12-21 23:42:00,,20241221,670,1,39.0,Billing Inquiry,Low,Open,69.76,,
2182,2024-04-02 12:49:00,,20240402,170,5,187.0,Outage Investigation,Critical,Open,7.59,,
2183,2024-09-12 07:56:00,2024-09-12 20:09:12,20240912,615,4,128.0,Billing Inquiry,High,Resolved,21.6,12.22,True
2184,2025-06-06 14:49:00,,20250606,157,1,43.0,Performance Review,Medium,In Progress,48.95,,
2185,2025-02-14 07:54:00,2025-02-14 14:33:58,20250214,146,2,92.0,Emergency Repair,High,Cancelled,25.06,,
2186,2024-04-11 04:07:00,,20240411,6,1,135.0,Outage Investigation,Medium,In Progress,49.1,,
2187,2025-05-14 17:41:00,2025-05-15 17:35:32,20250514,100,4,156.0,Performance Review,Low,Cancelled,73.63,,
2188,2025-07-31 15:11:00,,20250731,235,1,181.0,Outage Investigation,Critical,In Progress,7.65,,
2189,2025-01-07 00:18:00,2025-01-10 00:33:00,20250107,225,2,31.0,Billing Inquiry,Low,Resolved,70.34,72.25,False
2190,2025-05-29 11:25:00,2025-05-31 21:25:00,20250529,154,2,241.0,Outage Investigation,Low,Resolved,71.7,58.0,True
2191,2025-01-18 17:46:00,2025-01-20 17:05:48,20250118,144,3,240.0,Preventive Check,Low,Resolved,65.58,47.33,True
2192,2024-05-18 14:26:00,2024-05-18 18:22:20,20240518,598,4,11.0,Preventive Check,High,Cancelled,24.23,,
2193,2025-02-09 11:25:00,2025-02-12 05:49:00,20250209,417,3,98.0,Preventive Check,Low,Resolved,74.75,66.4,True
2194,2024-04-27 23:03:00,2024-04-28 05:25:04,20240427,220,5,44.0,Outage Investigation,Medium,Cancelled,43.77,,
2195,2025-01-29 06:35:00,2025-01-30 06:58:24,20250129,263,5,81.0,Billing Inquiry,High,Resolved,25.92,24.39,True
2196,2025-01-08 02:53:00,2025-01-08 23:32:36,20250108,498,4,136.0,Contract Update,High,Resolved,23.68,20.66,True
2197,2025-12-24 20:49:00,2025-12-25 05:35:00,20251224,338,5,117.0,Emergency Repair,Medium,Cancelled,49.4,,
2198,2025-01-12 16:26:00,2025-01-14 09:39:48,20250112,109,1,126.0,Billing Inquiry,Medium,Resolved,46.21,41.23,True
2199,2025-04-20 08:42:00,2025-04-21 09:18:00,20250420,329,3,99.0,Emergency Repair,High,Resolved,25.98,24.6,True
2200,2025-11-29 13:11:00,2025-12-02 04:20:00,20251129,305,4,72.0,Billing Inquiry,Medium,Resolved,50.38,63.15,False
2201,2025-03-18 16:35:00,2025-03-18 21:12:48,20250318,707,3,240.0,Installation Support,Critical,Resolved,8.31,4.63,True
2202,2025-02-04 04:26:00,2025-02-04 14:23:36,20250204,115,1,179.0,Emergency Repair,Critical,Resolved,7.8,9.96,False
2203,2025-11-07 23:27:00,2025-11-08 23:15:00,20251107,618,3,105.0,Emergency Repair,Medium,Resolved,47.62,23.8,True
2204,2025-07-20 21:17:00,2025-07-23 05:03:12,20250720,694,2,143.0,Preventive Check,Low,Resolved,72.47,55.77,True
2205,2025-01-25 14:41:00,2025-01-29 20:35:00,20250125,57,5,189.0,Contract Update,Low,Resolved,77.25,101.9,False
2206,2025-05-17 08:24:00,2025-05-19 03:31:12,20250517,636,5,96.0,Preventive Check,Medium,Resolved,45.77,43.12,True
2207,2025-06-28 04:37:00,,20250628,574,3,225.0,Contract Update,Low,In Progress,73.02,,
2208,2024-10-13 11:44:00,,20241013,355,1,199.0,Performance Review,High,Open,24.38,,
2209,2024-07-15 05:27:00,,20240715,148,1,93.0,Preventive Check,Low,Open,66.19,,
2210,2024-01-24 17:26:00,2024-01-28 05:42:12,20240124,5,1,113.0,Contract Update,Low,Resolved,73.66,84.27,False
2211,2024-05-05 06:57:00,2024-05-08 07:16:48,20240505,715,1,164.0,Performance Review,Low,Resolved,67.67,72.33,False
2212,2025-12-18 17:19:00,2025-12-19 12:23:12,20251218,640,5,85.0,Installation Support,High,Resolved,22.8,19.07,True
2213,2024-01-07 03:01:00,2024-01-07 17:19:36,20240107,593,2,3.0,Outage Investigation,High,Resolved,23.36,14.31,True
2214,2024-05-16 08:41:00,2024-05-19 08:19:24,20240516,590,1,185.0,Performance Review,Low,Resolved,75.01,71.64,True
2215,2025-05-09 20:07:00,2025-05-12 18:29:47,20250509,130,4,121.0,Contract Update,Low,Resolved,66.95,70.38,False
2216,2025-11-26 17:37:00,2025-11-28 23:24:24,20251126,705,4,173.0,Performance Review,Medium,Resolved,51.79,53.79,False
2217,2024-01-24 02:15:00,,20240124,732,4,141.0,Installation Support,High,In Progress,25.08,,
2218,2025-09-17 19:53:00,2025-09-18 15:19:24,20250917,314,4,,Billing Inquiry,High,Resolved,25.22,19.44,True
2219,2024-06-03 13:19:00,2024-06-04 09:56:48,20240603,380,3,28.0,Preventive Check,High,Resolved,23.62,20.63,True
2220,2025-10-03 03:01:00,2025-10-03 09:50:39,20251003,16,5,175.0,Performance Review,High,Cancelled,22.73,,
2221,2024-04-03 01:39:00,,20240403,152,5,130.0,Preventive Check,High,Open,23.66,,
2222,2024-08-16 17:30:00,2024-08-17 12:45:00,20240816,496,2,114.0,Outage Investigation,High,Resolved,22.73,19.25,True
2223,2024-07-14 13:45:00,2024-07-16 03:05:24,20240714,570,2,31.0,Outage Investigation,Medium,Resolved,45.04,37.34,True
2224,2025-11-04 05:00:00,2025-11-04 17:29:24,20251104,81,3,190.0,Preventive Check,High,Resolved,25.9,12.49,True
2225,2025-02-16 18:09:00,2025-02-17 18:46:12,20250216,107,5,85.0,Installation Support,High,Resolved,26.09,24.62,True
2226,2025-10-18 03:19:00,2025-10-19 05:07:00,20251018,450,4,70.0,Outage Investigation,Medium,Resolved,47.68,25.8,True
2227,2025-05-06 18:19:00,2025-05-06 23:13:00,20250506,141,1,20.0,Preventive Check,Critical,Resolved,8.42,4.9,True
2228,2024-02-27 14:59:00,2024-02-29 08:56:00,20240227,473,2,250.0,Performance Review,Medium,Resolved,52.74,41.95,True
2229,2024-08-05 22:49:00,2024-08-06 17:19:36,20240805,102,1,145.0,Emergency Repair,High,Resolved,25.02,18.51,True
2230,2025-05-19 15:29:00,2025-05-20 08:23:36,20250519,46,3,78.0,Outage Investigation,High,Resolved,21.63,16.91,True
2231,2024-07-17 16:37:00,2024-07-17 22:54:24,20240717,394,2,52.0,Emergency Repair,Critical,Resolved,8.45,6.29,True
2232,2025-05-29 11:37:00,,20250529,406,1,142.0,Contract Update,High,In Progress,24.29,,
2233,2025-01-03 19:04:00,2025-01-04 13:55:36,20250103,339,3,,Billing Inquiry,High,Resolved,21.84,18.86,True
2234,2025-04-27 02:07:00,2025-04-28 13:27:24,20250427,685,4,69.0,Installation Support,Low,Resolved,70.84,35.34,True
2235,2024-05-25 17:42:00,2024-05-26 17:54:36,20240525,249,3,129.0,Installation Support,Medium,Resolved,46.59,24.21,True
2236,2025-08-05 09:11:00,2025-08-07 12:11:00,20250805,274,2,250.0,Preventive Check,Low,Resolved,71.14,51.0,True
2237,2025-05-13 16:52:00,2025-05-16 10:23:48,20250513,442,5,44.0,Performance Review,Medium,Resolved,47.06,65.53,False
2238,2025-07-10 20:46:00,2025-07-12 13:23:12,20250710,103,2,56.0,Installation Support,Low,Resolved,66.84,40.62,True
2239,2025-09-04 20:20:00,2025-09-07 21:21:12,20250904,226,4,72.0,Contract Update,Low,Resolved,68.28,73.02,False
2240,2025-02-13 08:56:00,2025-02-16 08:27:48,20250213,316,3,15.0,Emergency Repair,Low,Resolved,71.91,71.53,True
2241,2025-07-08 08:13:00,2025-07-10 08:12:24,20250708,200,4,1.0,Performance Review,Low,Resolved,78.74,47.99,True
2242,2025-06-05 15:14:00,2025-06-07 04:23:36,20250605,679,2,,Billing Inquiry,Medium,Resolved,48.47,37.16,True
2243,2025-04-20 04:28:00,2025-04-20 12:11:12,20250420,11,1,199.0,Outage Investigation,Critical,Resolved,8.18,7.72,True
2244,2025-04-25 02:31:00,2025-04-26 08:05:12,20250425,267,1,32.0,Billing Inquiry,Medium,Resolved,51.26,29.57,True
2245,2024-04-18 10:37:00,2024-04-20 06:08:48,20240418,622,3,38.0,Billing Inquiry,Medium,Resolved,47.26,43.53,True
2246,2025-04-14 03:07:00,2025-04-17 01:35:48,20250414,156,1,169.0,Billing Inquiry,Medium,Resolved,52.69,70.48,False
2247,2025-02-25 06:59:00,2025-02-25 11:11:36,20250225,692,1,154.0,Preventive Check,Critical,Resolved,7.76,4.21,True
2248,2025-08-25 20:29:00,2025-08-26 01:35:00,20250825,283,3,123.0,Installation Support,Critical,Resolved,8.62,5.1,True
2249,2025-09-15 04:30:00,,20250915,292,5,59.0,Contract Update,Low,In Progress,72.83,,
2250,2024-05-26 17:16:00,2024-05-28 14:17:48,20240526,20,3,23.0,Performance Review,Low,Resolved,75.8,45.03,True
2251,2024-06-14 16:45:00,2024-06-14 22:32:24,20240614,594,1,16.0,Billing Inquiry,Critical,Resolved,8.1,5.79,True
2252,2024-07-16 07:51:00,2024-07-16 23:27:36,20240716,434,3,165.0,Contract Update,High,Resolved,22.65,15.61,True
2253,2025-09-12 06:10:00,,20250912,373,5,76.0,Installation Support,High,In Progress,23.32,,
2254,2025-02-10 02:50:00,2025-02-11 00:46:24,20250210,62,3,134.0,Preventive Check,Medium,Resolved,45.39,21.94,True
2255,2025-09-19 05:23:00,2025-09-21 19:02:36,20250919,9,4,221.0,Installation Support,Low,Resolved,76.46,61.66,True
2256,2024-03-22 14:58:00,2024-03-23 14:49:05,20240322,155,5,66.0,Outage Investigation,Low,Cancelled,70.46,,
2257,2025-01-27 22:47:00,,20250127,264,1,47.0,Preventive Check,Low,Open,75.36,,
2258,2025-05-02 17:30:00,2025-05-03 13:49:12,20250502,520,3,134.0,Billing Inquiry,High,Resolved,24.39,20.32,True
2259,2024-12-10 20:56:00,2024-12-11 11:09:12,20241210,161,2,112.0,Installation Support,High,Resolved,24.76,14.22,True
2260,2025-09-22 16:16:00,2025-09-23 02:21:35,20250922,8,1,122.0,Contract Update,Low,Cancelled,65.31,,
2261,2024-01-03 17:43:00,2024-01-05 05:43:00,20240103,83,2,217.0,Installation Support,Low,Resolved,71.24,36.0,True
2262,2025-04-16 16:58:00,2025-04-18 00:10:36,20250416,360,2,95.0,Outage Investigation,Low,Resolved,74.21,31.21,True
2263,2024-12-14 02:19:00,2024-12-17 01:03:23,20241214,73,2,,Contract Update,Low,Resolved,74.79,70.74,True
2264,2024-09-13 00:04:00,2024-09-13 11:35:48,20240913,587,3,99.0,Emergency Repair,High,Resolved,22.82,11.53,True
2265,2025-07-12 17:38:00,2025-07-12 21:19:24,20250712,258,3,,Billing Inquiry,Critical,Resolved,7.2,3.69,True
2266,2024-11-01 12:03:00,2024-11-01 21:34:03,20241101,91,5,29.0,Contract Update,High,Cancelled,24.09,,
2267,2024-03-23 15:09:00,,20240323,226,4,173.0,Emergency Repair,Low,In Progress,68.89,,
2268,2024-10-30 16:11:00,2024-11-01 13:45:48,20241030,290,1,229.0,Performance Review,Medium,Resolved,46.0,45.58,True
2269,2024-09-25 04:48:00,2024-09-27 04:42:36,20240925,570,2,52.0,Billing Inquiry,Medium,Resolved,51.23,47.91,True
2270,2024-03-24 23:11:00,2024-03-27 08:28:24,20240324,677,1,122.0,Outage Investigation,Low,Resolved,65.25,57.29,True
2271,2025-11-07 19:30:00,2025-11-08 03:28:12,20251107,710,5,76.0,Emergency Repair,Critical,Resolved,7.8,7.97,False
2272,2024-05-20 01:00:00,2024-05-21 05:15:00,20240520,62,3,17.0,Outage Investigation,Medium,Resolved,52.31,28.25,True
2273,2025-06-10 01:31:00,2025-06-10 08:28:00,20250610,747,1,246.0,Preventive Check,Critical,Resolved,7.39,6.95,True
2274,2025-05-11 06:21:00,2025-05-14 23:22:48,20250511,372,4,156.0,Billing Inquiry,Low,Resolved,76.21,89.03,False
2275,2025-05-17 08:50:00,,20250517,412,4,120.0,Preventive Check,High,Open,26.03,,
2276,2024-10-08 01:49:00,2024-10-09 10:40:36,20241008,112,2,42.0,Preventive Check,Low,Resolved,68.9,32.86,True
