maintenance_id,date_id,asset_id,region_id,maintenance_type,downtime_hours,maintenance_cost,failure_detected,technician_team
1100,20250130,139,4,Preventive,2.77,1116.84,False,Island Logistics Team
1101,20241104,95,2,Upgrade,14.92,17615.77,False,Island Logistics Team
1102,20240626,170,4,Corrective,22.78,11552.16,True,Central Response Team
1103,20250807,196,1,Preventive,7.65,4714.53,False,Island Logistics Team
1104,20241125,75,1,Corrective,11.99,21727.31,False,Island Logistics Team
1105,20250724,233,3,Corrective,10.47,8068.07,False,Alpha Field Team
1106,20240702,39,1,Upgrade,6.62,12992.7,False,Delta Upgrade Crew
1107,20240406,155,5,Inspection,1.9,1591.0,False,Central Response Team
1108,20240209,9,1,Inspection,1.0,1206.28,False,Delta Upgrade Crew
1109,20250327,16,1,Corrective,19.84,5895.9,True,Central Response Team
1110,20240105,28,3,Corrective,22.99,9834.49,False,Alpha Field Team
1111,20250307,184,5,Inspection,1.23,952.96,False,Bravo Reliability Team
1112,20240408,80,4,Corrective,18.43,7254.19,True,Central Response Team
1113,20251019,106,1,Upgrade,18.03,11959.85,False,Island Logistics Team
1114,20240421,122,1,Corrective,38.39,12788.0,True,Alpha Field Team
1115,20241016,1,4,Preventive,5.8,2873.66,False,Island Logistics Team
1116,20250713,177,1,Inspection,1.48,679.1,False,Island Logistics Team
1117,20240812,79,1,Corrective,23.57,18785.34,True,Alpha Field Team
1118,20240910,111,1,Upgrade,10.68,8335.54,False,Alpha Field Team
1119,20251029,79,1,Upgrade,20.61,13418.4,False,Central Response Team
1120,20251010,53,5,Corrective,21.34,17255.69,True,Delta Upgrade Crew
1121,20251123,71,1,Corrective,29.81,7041.79,True,Island Logistics Team
1122,20250605,83,2,Inspection,2.13,1648.4,False,Island Logistics Team
1123,20250203,76,5,Corrective,20.15,7112.98,False,Bravo Reliability Team
1124,20250326,79,1,Upgrade,28.45,30720.91,False,Alpha Field Team
1125,20240504,52,2,Preventive,3.58,2745.62,False,Central Response Team
1126,20251021,160,1,Preventive,2.88,3395.74,False,Island Logistics Team
1127,20241109,93,1,Corrective,14.78,5485.6,False,Alpha Field Team
1128,20240803,44,5,Upgrade,7.74,24004.43,False,Central Response Team
1129,20240705,34,5,Inspection,3.09,1462.29,False,Delta Upgrade Crew
1130,20250130,155,5,Inspection,0.89,994.5,False,Delta Upgrade Crew
1131,20241203,22,3,Inspection,1.71,780.09,False,Bravo Reliability Team
1132,20250828,145,1,Upgrade,19.79,31366.35,False,Delta Upgrade Crew
1133,20240607,233,3,Corrective,14.06,15178.86,True,Delta Upgrade Crew
1134,20250409,179,1,Corrective,40.44,19827.38,False,Alpha Field Team
1135,20241021,127,3,Upgrade,20.59,14676.97,False,Delta Upgrade Crew
1136,20250301,60,3,Preventive,4.8,2802.1,False,Central Response Team
1137,20251129,81,5,Preventive,4.37,3713.92,False,Island Logistics Team
1138,20250603,168,3,Corrective,13.08,8481.24,True,Bravo Reliability Team
1139,20251101,240,3,Corrective,17.06,5007.34,True,Alpha Field Team
1140,20251117,218,1,Inspection,2.23,2334.01,False,Central Response Team
1141,20251218,23,3,Preventive,4.74,2122.87,False,Bravo Reliability Team
1142,20240327,13,3,Inspection,1.71,1285.5,False,Delta Upgrade Crew
1143,20250108,238,2,Preventive,2.58,1464.44,False,Delta Upgrade Crew
1144,20250417,2,1,Inspection,4.25,1657.23,False,Bravo Reliability Team
1145,20250221,177,1,Corrective,31.86,18342.47,True,Central Response Team
1146,20241114,13,3,Inspection,3.24,702.69,False,Island Logistics Team
1147,20250526,11,4,Preventive,5.63,3526.17,False,Central Response Team
1148,20240922,6,1,Preventive,4.59,4652.26,False,Island Logistics Team
1149,20250316,83,2,Preventive,2.32,2597.04,False,Central Response Team
1150,20241203,89,1,Corrective,12.46,15891.65,True,Alpha Field Team
1151,20250115,157,1,Corrective,11.62,23217.53,True,Alpha Field Team
1152,20250823,2,1,Preventive,5.79,4256.33,False,Bravo Reliability Team
1153,20240128,81,5,Preventive,8.98,1758.4,False,Island Logistics Team
1154,20240617,139,4,Upgrade,15.3,7410.84,False,Alpha Field Team
1155,20251222,211,3,Preventive,2.4,2114.97,False,Delta Upgrade Crew
1156,20241213,171,1,Preventive,9.15,5489.83,False,Central Response Team
1157,20250211,38,3,Upgrade,14.59,6409.88,False,Bravo Reliability Team
1158,20240314,171,1,Inspection,1.74,2014.69,False,Alpha Field Team
1159,20240720,142,1,Inspection,3.15,1709.78,False,Island Logistics Team
1160,20250921,181,1,Inspection,2.16,1613.67,False,Central Response Team
1161,20250813,190,3,Preventive,1.95,3214.05,False,Delta Upgrade Crew
1162,20251029,200,4,Preventive,5.09,2660.39,False,Central Response Team
1163,20251229,171,1,Corrective,39.71,14452.56,True,Bravo Reliability Team
1164,20250612,36,3,Upgrade,14.93,18146.26,False,Delta Upgrade Crew
1165,20250729,7,5,Upgrade,16.64,22630.07,False,Island Logistics Team
1166,20241009,220,1,Inspection,2.03,2034.35,False,Bravo Reliability Team
1167,20240306,154,1,Corrective,26.54,15385.19,False,Central Response Team
1168,20240526,16,1,Corrective,23.07,17531.5,True,Island Logistics Team
1169,20241118,196,1,Preventive,3.47,1983.88,False,Delta Upgrade Crew
1170,20250702,1,4,Preventive,6.2,1249.29,False,Delta Upgrade Crew
1171,20241125,15,3,Inspection,2.49,1174.89,False,Alpha Field Team
1172,20240228,63,1,Corrective,13.84,17851.96,False,Bravo Reliability Team
1173,20250403,61,1,Upgrade,17.58,31317.53,False,Central Response Team
1174,20250310,40,3,Corrective,15.84,9772.1,False,Alpha Field Team
1175,20250923,57,2,Corrective,16.31,3593.0,True,Bravo Reliability Team
1176,20251012,214,4,Upgrade,6.15,6918.54,False,Alpha Field Team
1177,20250325,23,3,Preventive,5.87,2030.36,False,Alpha Field Team
1178,20250827,14,3,Upgrade,8.36,22707.74,False,Delta Upgrade Crew
1179,20240725,138,3,Corrective,13.55,17466.22,True,Central Response Team
1180,20250119,205,4,Preventive,4.52,3786.27,False,Delta Upgrade Crew
1181,20250413,10,3,Preventive,2.42,2687.59,False,Island Logistics Team
1182,20241201,63,1,Inspection,1.86,2136.72,False,Island Logistics Team
1183,20240303,162,4,Inspection,0.73,1581.53,False,Island Logistics Team
1184,20250103,189,5,Corrective,27.58,8926.61,True,Island Logistics Team
1185,20250217,90,2,Inspection,0.98,1181.31,False,Delta Upgrade Crew
1186,20250922,142,1,Inspection,3.42,741.28,False,Island Logistics Team
1187,20250701,78,3,Upgrade,15.53,12271.84,False,Bravo Reliability Team
1188,20240301,200,4,Upgrade,12.66,14647.53,False,Bravo Reliability Team
1189,20250217,209,4,Upgrade,18.48,16669.41,False,Alpha Field Team
1190,20250629,122,1,Upgrade,16.28,9310.26,False,Island Logistics Team
1191,20250105,242,2,Inspection,1.35,1283.52,False,Island Logistics Team
1192,20241011,147,1,Corrective,23.94,12964.69,True,Bravo Reliability Team
1193,20250828,222,5,Inspection,2.02,622.24,False,Central Response Team
1194,20250109,42,2,Inspection,1.5,926.37,False,Island Logistics Team
1195,20250824,35,2,Corrective,21.89,8778.43,False,Delta Upgrade Crew
1196,20240809,22,3,Corrective,12.69,6440.73,True,Alpha Field Team
1197,20240509,108,2,Preventive,3.24,3149.73,False,Island Logistics Team
1198,20250410,1,4,Upgrade,9.48,17309.39,False,Bravo Reliability Team
1199,20250514,70,4,Corrective,32.95,10041.79,True,Alpha Field Team
1200,20250126,20,1,Upgrade,17.35,23468.2,False,Alpha Field Team
1201,20250111,27,1,Preventive,4.97,3553.07,False,Central Response Team
1202,20250708,6,1,Preventive,4.05,3186.71,False,Delta Upgrade Crew
1203,20250107,83,2,Preventive,3.72,4057.87,False,Alpha Field Team
1204,20250525,249,5,Preventive,5.42,4135.5,False,Central Response Team
1205,20250411,194,1,Preventive,3.27,2711.53,False,Delta Upgrade Crew
1206,20250922,136,4,Corrective,32.93,12227.67,True,Delta Upgrade Crew
1207,20251216,29,5,Upgrade,14.82,15608.95,False,Island Logistics Team
1208,20250716,3,2,Preventive,2.95,2246.51,False,Central Response Team
1209,20250327,199,1,Corrective,12.94,14198.73,False,Alpha Field Team
1210,20251224,37,1,Preventive,9.82,5727.53,False,Delta Upgrade Crew
1211,20240623,151,1,Corrective,17.25,8334.41,False,Island Logistics Team
1212,20251220,30,4,Preventive,6.88,4017.91,False,Delta Upgrade Crew
1213,20240427,86,1,Inspection,4.5,1281.05,False,Bravo Reliability Team
1214,20251216,170,4,Corrective,9.63,8535.88,False,Island Logistics Team
1215,20240429,232,4,Inspection,2.18,1153.65,False,Bravo Reliability Team
1216,20240508,147,1,Upgrade,20.84,20752.74,False,Central Response Team
1217,20250223,70,4,Inspection,2.96,1087.03,False,Delta Upgrade Crew
1218,20250609,137,5,Upgrade,10.08,20473.21,False,Delta Upgrade Crew
1219,20250401,40,3,Corrective,24.79,4268.36,True,Bravo Reliability Team
1220,20240216,196,1,Preventive,2.56,1702.96,False,Bravo Reliability Team
1221,20251203,124,4,Preventive,5.4,3190.4,False,Alpha Field Team
1222,20250806,166,1,Corrective,21.18,5131.52,True,Delta Upgrade Crew
1223,20250327,122,1,Corrective,22.7,6830.31,False,Bravo Reliability Team
1224,20250924,172,2,Preventive,4.98,2140.81,False,Central Response Team
1225,20241024,149,5,Preventive,4.1,2426.35,False,Island Logistics Team
1226,20250802,202,3,Upgrade,17.68,14861.42,False,Island Logistics Team
1227,20240428,192,1,Upgrade,8.26,28584.74,False,Bravo Reliability Team
1228,20240215,226,3,Preventive,3.0,1690.67,False,Delta Upgrade Crew
1229,20240427,150,4,Corrective,33.25,13638.07,True,Central Response Team
1230,20250320,197,2,Upgrade,9.69,13670.55,False,Alpha Field Team
1231,20240928,54,1,Upgrade,17.01,12127.44,False,Delta Upgrade Crew
1232,20240921,193,3,Inspection,1.57,1336.75,False,Island Logistics Team
1233,20240818,66,5,Upgrade,10.07,7240.03,False,Central Response Team
1234,20250527,103,3,Inspection,2.78,1798.42,False,Alpha Field Team
1235,20250429,151,1,Inspection,2.8,2187.15,False,Central Response Team
1236,20241123,39,1,Corrective,42.32,20371.93,True,Alpha Field Team
1237,20241010,233,3,Corrective,16.51,6151.5,True,Island Logistics Team
1238,20240216,204,2,Preventive,2.08,2539.98,False,Island Logistics Team
1239,20240430,163,4,Corrective,34.28,9235.33,True,Island Logistics Team
1240,20240307,114,2,Upgrade,7.08,22600.87,False,Central Response Team
1241,20250716,122,1,Corrective,20.52,10493.83,True,Alpha Field Team
1242,20250716,68,4,Corrective,30.43,3481.38,True,Bravo Reliability Team
1243,20250607,151,1,Inspection,4.24,2553.81,False,Island Logistics Team
1244,20241023,23,3,Preventive,3.1,3967.06,False,Alpha Field Team
1245,20250421,66,5,Upgrade,11.06,11820.03,False,Island Logistics Team
1246,20240621,187,5,Corrective,13.44,5758.64,True,Island Logistics Team
1247,20250111,146,3,Preventive,4.24,2539.73,False,Delta Upgrade Crew
1248,20251101,81,5,Corrective,20.33,6800.78,True,Central Response Team
1249,20241129,233,3,Corrective,25.28,6925.51,True,Bravo Reliability Team
1250,20250618,197,2,Inspection,1.26,525.84,False,Bravo Reliability Team
1251,20250213,8,2,Preventive,1.7,2042.92,False,Island Logistics Team
1252,20241101,17,3,Corrective,18.08,5722.54,True,Central Response Team
1253,20240711,211,3,Corrective,10.07,9793.71,True,Central Response Team
1254,20240523,110,2,Inspection,0.99,677.21,False,Island Logistics Team
1255,20250118,22,3,Corrective,25.65,14690.99,True,Bravo Reliability Team
1256,20250131,136,4,Upgrade,17.28,19785.94,False,Bravo Reliability Team
1257,20250819,19,2,Preventive,3.8,2970.1,False,Island Logistics Team
1258,20251026,216,3,Preventive,6.28,2623.09,False,Delta Upgrade Crew
1259,20240218,47,1,Corrective,38.06,6447.96,False,Island Logistics Team
1260,20251005,128,4,Corrective,25.93,12014.87,False,Island Logistics Team
1261,20241002,105,3,Preventive,2.25,1249.09,False,Alpha Field Team
1262,20240323,41,1,Inspection,3.44,1686.46,False,Central Response Team
1263,20250514,137,5,Inspection,2.93,2211.19,False,Bravo Reliability Team
1264,20250324,47,1,Corrective,42.25,18299.28,True,Bravo Reliability Team
1265,20241018,47,1,Preventive,4.76,4103.72,False,Central Response Team
1266,20240204,243,4,Corrective,28.67,8607.0,True,Central Response Team
1267,20251005,239,4,Upgrade,11.44,22281.41,False,Delta Upgrade Crew
1268,20240309,215,4,Preventive,2.74,1175.33,False,Delta Upgrade Crew
1269,20250905,7,5,Inspection,1.06,755.67,False,Central Response Team
1270,20250318,232,4,Upgrade,5.56,16660.91,False,Alpha Field Team
1271,20240804,50,3,Inspection,0.75,757.91,False,Delta Upgrade Crew
1272,20240414,33,5,Upgrade,8.98,18129.75,False,Central Response Team
1273,20250704,44,5,Upgrade,25.35,14951.86,False,Central Response Team
1274,20250618,67,2,Corrective,9.85,9031.73,False,Central Response Team
1275,20250816,221,4,Corrective,28.39,13758.72,True,Delta Upgrade Crew
1276,20251222,163,4,Corrective,19.83,6322.09,False,Bravo Reliability Team
1277,20250321,94,3,Preventive,2.15,1364.82,False,Bravo Reliability Team
1278,20250219,133,1,Preventive,7.63,3329.17,False,Delta Upgrade Crew
1279,20250910,55,2,Upgrade,12.19,15775.75,False,Central Response Team
1280,20250219,191,1,Preventive,5.35,3042.29,False,Island Logistics Team
1281,20250318,117,5,Preventive,3.71,3024.07,False,Central Response Team
1282,20250114,86,1,Corrective,45.4,12458.14,True,Central Response Team
1283,20240501,234,5,Corrective,16.99,8423.7,True,Bravo Reliability Team
1284,20250417,193,3,Preventive,2.45,2402.58,False,Alpha Field Team
1285,20240106,34,5,Inspection,1.07,1346.79,False,Central Response Team
1286,20240725,110,2,Preventive,3.03,2840.91,False,Island Logistics Team
1287,20250602,39,1,Corrective,35.36,15883.58,True,Central Response Team
1288,20240518,180,5,Preventive,5.56,2183.25,False,Alpha Field Team
1289,20241221,22,3,Corrective,23.25,14519.93,True,Alpha Field Team
1290,20241209,124,4,Inspection,3.13,1028.92,False,Delta Upgrade Crew
1291,20250409,133,1,Corrective,41.06,14108.97,True,Delta Upgrade Crew
1292,20240914,120,4,Preventive,4.1,2318.42,False,Alpha Field Team
1293,20250728,212,2,Upgrade,15.14,15179.29,False,Alpha Field Team
1294,20240124,12,2,Upgrade,15.85,17742.28,False,Delta Upgrade Crew
1295,20250508,130,5,Upgrade,13.24,12470.38,False,Bravo Reliability Team
1296,20250815,234,5,Preventive,2.55,2493.65,False,Bravo Reliability Team
1297,20250423,104,3,Preventive,2.92,2868.57,False,Delta Upgrade Crew
1298,20250120,201,1,Inspection,3.3,2110.95,False,Central Response Team
1299,20250506,41,1,Inspection,2.14,1034.98,False,Alpha Field Team
1300,20250627,124,4,Corrective,11.45,13397.52,True,Alpha Field Team
1301,20240505,248,1,Preventive,6.03,2747.17,False,Alpha Field Team
1302,20241127,235,3,Inspection,1.72,1909.62,False,Island Logistics Team
1303,20240922,138,3,Inspection,0.72,2128.66,False,Central Response Team
1304,20240414,61,1,Inspection,2.53,1480.54,False,Delta Upgrade Crew
1305,20241110,35,2,Upgrade,12.45,6612.28,False,Delta Upgrade Crew
1306,20251022,39,1,Inspection,2.06,1095.58,False,Delta Upgrade Crew
1307,20251009,115,2,Upgrade,4.45,18854.23,False,Island Logistics Team
1308,20251114,32,1,Preventive,5.32,1847.69,False,Delta Upgrade Crew
1309,20251129,160,1,Corrective,7.76,16170.83,False,Island Logistics Team
1310,20250815,134,3,Preventive,3.66,2736.32,False,Alpha Field Team
1311,20250617,201,1,Preventive,2.79,3641.29,False,Island Logistics Team
1312,20250826,135,1,Corrective,14.21,10985.09,False,Alpha Field Team
1313,20250808,180,5,Corrective,9.64,8301.57,False,Alpha Field Team
1314,20241109,85,5,Preventive,7.81,1685.53,False,Island Logistics Team
1315,20241013,197,2,Preventive,2.33,1319.07,False,Island Logistics Team
1316,20240115,95,2,Preventive,3.52,1746.97,False,Delta Upgrade Crew
1317,20240802,167,3,Upgrade,10.69,14448.48,False,Bravo Reliability Team
1318,20240220,197,2,Corrective,32.49,7878.72,True,Central Response Team
1319,20240618,194,1,Corrective,16.52,8276.77,False,Bravo Reliability Team
1320,20240825,6,1,Inspection,1.44,1108.4,False,Bravo Reliability Team
1321,20240319,231,1,Corrective,35.48,14061.0,False,Island Logistics Team
1322,20241213,220,1,Preventive,4.07,4876.92,False,Delta Upgrade Crew
1323,20250515,249,5,Inspection,3.59,1300.22,False,Island Logistics Team
1324,20240525,163,4,Upgrade,12.67,6886.14,False,Island Logistics Team
1325,20241006,20,1,Upgrade,16.95,18630.11,False,Alpha Field Team
1326,20250618,80,4,Inspection,3.51,1419.65,False,Alpha Field Team
1327,20251121,117,5,Preventive,2.21,4276.3,False,Alpha Field Team
1328,20240522,245,1,Preventive,7.41,5764.89,False,Island Logistics Team
1329,20250703,4,1,Corrective,43.67,9956.02,True,Delta Upgrade Crew
1330,20240327,37,1,Corrective,23.74,25337.38,True,Delta Upgrade Crew
1331,20251104,227,1,Preventive,2.49,2395.99,False,Alpha Field Team
1332,20250619,229,1,Preventive,4.54,4756.39,False,Alpha Field Team
1333,20250205,227,1,Corrective,42.75,14230.47,True,Delta Upgrade Crew
1334,20241028,8,2,Inspection,0.79,1291.42,False,Bravo Reliability Team
1335,20250814,86,1,Corrective,12.32,18921.57,True,Central Response Team
1336,20250707,214,4,Corrective,30.1,9529.5,True,Bravo Reliability Team
1337,20250708,203,4,Preventive,2.59,2597.09,False,Island Logistics Team
1338,20250425,156,4,Preventive,2.26,3327.89,False,Delta Upgrade Crew
1339,20240227,65,1,Corrective,21.06,23899.15,True,Island Logistics Team
1340,20240217,190,3,Upgrade,8.54,15972.16,False,Alpha Field Team
1341,20251012,180,5,Preventive,4.75,5364.07,False,Alpha Field Team
1342,20240306,120,4,Inspection,3.62,1804.98,False,Delta Upgrade Crew
1343,20240919,116,4,Preventive,7.05,3846.54,False,Island Logistics Team
1344,20250401,217,2,Upgrade,8.22,9376.02,False,Bravo Reliability Team
1345,20240701,83,2,Preventive,3.65,3597.57,False,Island Logistics Team
1346,20251104,175,5,Preventive,4.69,2471.29,False,Delta Upgrade Crew
1347,20240920,128,4,Upgrade,8.33,19953.83,False,Alpha Field Team
1348,20240327,119,1,Corrective,22.69,10557.06,True,Delta Upgrade Crew
1349,20240109,238,2,Preventive,4.09,1730.39,False,Alpha Field Team
1350,20250624,179,1,Inspection,2.61,1806.74,False,Delta Upgrade Crew
1351,20251128,174,5,Preventive,3.62,3272.43,False,Alpha Field Team
1352,20240501,27,1,Corrective,26.62,18099.84,True,Central Response Team
1353,20251102,213,2,Upgrade,5.96,4239.5,False,Delta Upgrade Crew
1354,20251005,211,3,Corrective,34.54,8022.99,True,Alpha Field Team
1355,20240310,214,4,Preventive,3.25,3287.85,False,Island Logistics Team
1356,20250802,9,1,Preventive,4.31,1495.37,False,Central Response Team
1357,20240815,103,3,Corrective,23.75,5305.29,False,Delta Upgrade Crew
1358,20250715,2,1,Inspection,3.95,1596.62,False,Bravo Reliability Team
1359,20240102,22,3,Inspection,2.03,1235.13,False,Delta Upgrade Crew
1360,20241023,122,1,Preventive,5.54,1842.98,False,Delta Upgrade Crew
1361,20240907,150,4,Inspection,1.06,396.3,False,Delta Upgrade Crew
1362,20241117,69,4,Inspection,2.58,1179.04,False,Alpha Field Team
